mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
35.327592039108275,12.9187194170772,0.046980857849121094,0.0050865291252660426,0.05,-1,100,31,"{'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 100, 'clf__num_leaves': 31}",0.8760060733173313,0.8865199602730687,0.9269367018970618,0.8512009063947449,0.8677939292449985,0.8816915142254411,0.025399154203116968,16
79.87932481765748,40.97710301973976,0.06497788429260254,0.004589301315184268,0.05,-1,100,63,"{'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 100, 'clf__num_leaves': 63}",0.8788518268154648,0.8892298493825298,0.9300069943257083,0.855785740361846,0.8621676141048237,0.8832084049980745,0.026229994076085367,14
72.11352772712708,11.92952209488378,0.09381470680236817,0.02345931432493476,0.05,-1,200,31,"{'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 200, 'clf__num_leaves': 31}",0.879858386193203,0.8915984862738102,0.9322552138329219,0.8615079964591895,0.8706327892315943,0.8871705743981437,0.024648592079771766,6
115.35099325180053,14.275225974944096,0.12070207595825196,0.017743858026794505,0.05,-1,200,63,"{'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 200, 'clf__num_leaves': 63}",0.8808396105486918,0.8912371755785624,0.9304477267598021,0.8623518055134103,0.8651673765920573,0.8860087389985049,0.02458817992502151,9
31.13915386199951,10.791963270965963,0.04973721504211426,0.012110827315722165,0.05,10,100,31,"{'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__n_estimators': 100, 'clf__num_leaves': 31}",0.8757015232374885,0.8869973019219818,0.9280407793539847,0.8520590647451318,0.8660959732813933,0.8817789285079961,0.025820730068412547,15
63.16772012710571,9.58451960181381,0.06907649040222168,0.006382192926146266,0.05,10,100,63,"{'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__n_estimators': 100, 'clf__num_leaves': 63}",0.8783561719106295,0.8918094309601934,0.9299741253435403,0.8576187891043203,0.8639025262643054,0.8843322087165978,0.025712973901321844,12
94.99861817359924,34.65441284053288,0.12175655364990234,0.015665635635409136,0.05,10,200,31,"{'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__n_estimators': 200, 'clf__num_leaves': 31}",0.8831770903367172,0.8938936376900426,0.9350394147805836,0.8609474140085408,0.8698841119181792,0.8885883337468128,0.025803097072140874,2
106.06932067871094,16.135472286155235,0.13610563278198243,0.024258997459889586,0.05,10,200,63,"{'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__n_estimators': 200, 'clf__num_leaves': 63}",0.8781323078627666,0.8962526554260306,0.9329165183290448,0.8586489614461937,0.8688722514267299,0.8869645388981532,0.026095841123449127,7
33.18843846321106,3.5677406083885783,0.05475320816040039,0.006679415852557464,0.1,-1,100,31,"{'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 100, 'clf__num_leaves': 31}",0.8721292562392645,0.8887263367449092,0.9323356404913804,0.8593721150253634,0.8681866767047433,0.8841500050411322,0.02590779173366078,13
54.84519181251526,3.1596796192783327,0.06331496238708496,0.006277248559868325,0.1,-1,100,63,"{'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 100, 'clf__num_leaves': 63}",0.8818214038455713,0.8936865408756597,0.9302558556386722,0.8538669645953025,0.8653122549256979,0.8849886039761806,0.026421674760544054,11
