mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5299420356750488,0.03795177626057393,0.03893203735351562,0.001500037386588747,10,sqrt,1,100,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 100}",0.8777765846017204,0.8622568633965627,0.9179055992255988,0.8377205948922094,0.8510012195794165,0.8693321723391015,0.027626297444102034,31
0.9218919754028321,0.06324830849547153,0.09251565933227539,0.022047779427636922,10,sqrt,1,200,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.8761312963359577,0.86494434423281,0.9206293380259762,0.8385322566971605,0.8547244436428866,0.8709923357869582,0.027731282545048558,27
1.3822432041168213,0.095248826224498,0.12806758880615235,0.03481331703634323,10,sqrt,1,300,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.8757588188548016,0.8668579635048805,0.9209420302294834,0.8405357906203398,0.8539106339320688,0.8716010474283149,0.027394588525248804,25
0.5160791873931885,0.026886154707759298,0.03533859252929687,0.0063368022156354165,10,sqrt,2,100,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 100}",0.8689421266487753,0.8584706192690441,0.9195778283743535,0.8489443279372318,0.8477022692466185,0.8687274342952047,0.026549726129598574,34
0.9384996891021729,0.02220942704888726,0.07321677207946778,0.005442797833110933,10,sqrt,2,200,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.8720615719058655,0.861841177860408,0.9195588623126661,0.8437875521364668,0.8516828596708094,0.8697864047772432,0.026643120047757676,29
1.3678575038909913,0.0539612392464929,0.12550921440124513,0.01672084217231322,10,sqrt,2,300,"{'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.8742135132470077,0.8585605480516169,0.9181096916480005,0.8453933260463568,0.8488257942390065,0.8690205746463976,0.026503570354882995,32
0.4474621772766113,0.06580369726995408,0.05602388381958008,0.011538111942432684,10,log2,1,100,"{'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 100}",0.8763979211352783,0.8573716548517256,0.9225632381836822,0.8368019558034107,0.8405577518755808,0.8667385043699355,0.03123802762264485,35
0.7609405040740966,0.02699768414293582,0.08364224433898926,0.019381674135057526,10,log2,1,200,"{'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.8785281913084358,0.8612482584784945,0.9234829060464149,0.8413859189509398,0.8514674018006282,0.8712225353169826,0.028859986601235156,26
1.1176334857940673,0.033974217081388286,0.09952816963195801,0.036140856255354285,10,log2,1,300,"{'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.8797075749792045,0.8589513724397156,0.9242562464851595,0.8388988556320438,0.8499397891532627,0.8703507677378773,0.030096935112344788,28
0.4104297637939453,0.03181445367929124,0.0422025203704834,0.013320280322404303,10,log2,2,100,"{'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 100}",0.8761030521463544,0.8618762972432966,0.9170023406668795,0.8356878247506688,0.8422206056389523,0.8665780240892303,0.028992869281544962,36
0.7232580184936523,0.021082706060197996,0.09163312911987305,0.025427453921803057,10,log2,2,200,"{'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.879677403764305,0.8593825492560084,0.9217139391718596,0.8402540571317927,0.8435788855580222,0.8689213669763977,0.029858978777131624,33
1.1829216957092286,0.08171309995117869,0.13733887672424316,0.03576008830029905,10,log2,2,300,"{'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.8776219445960536,0.8609717787277711,0.9223324397288142,0.8430975210099518,0.8435260363056211,0.8695099440736425,0.029331554415619,30
0.6049774169921875,0.027359424188147564,0.04970707893371582,0.01959951718898985,20,sqrt,1,100,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 100}",0.8889934809679697,0.8862642455020697,0.9335943288543832,0.8682119677464447,0.8722612390920536,0.8898650524325842,0.023258226004131317,1
1.2262237071990967,0.06697154851190068,0.08808722496032714,0.028130312267144093,20,sqrt,1,200,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.8936584212366884,0.8870588463772798,0.933680573292639,0.8628325865618576,0.8694321378225947,0.889332513058212,0.024855198760547113,4
1.8667507648468018,0.04573075507322526,0.13444118499755858,0.03794699728909567,20,sqrt,1,300,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.8924695855637595,0.8854288378670814,0.9330421932238493,0.8628289337037142,0.8669401845861917,0.8881419469889191,0.025029522165864355,12
0.6672891616821289,0.06310688233443844,0.07644410133361816,0.019232081100030947,20,sqrt,2,100,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 100}",0.8902343233198207,0.8825279686940939,0.9269946028672937,0.8662688586106352,0.8644591370891194,0.8860969781161925,0.022644300171612522,22
1.1683135986328126,0.0698826018992989,0.09920253753662109,0.02398475326957693,20,sqrt,2,200,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.8923196976316958,0.8856639526472138,0.9317656132309539,0.8648036775349701,0.8741319594280142,0.8897369800945697,0.023042795977521565,3
1.722130584716797,0.04627596668682341,0.1556636333465576,0.029168529296732634,20,sqrt,2,300,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.8928266294226532,0.8851920784550041,0.9293701434206729,0.8633672850580154,0.8726725700899995,0.8886857412892691,0.022724520189053615,8
0.5800980567932129,0.04944275440642674,0.06707191467285156,0.010421535820998229,20,log2,1,100,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 100}",0.8896614108827128,0.887090670677121,0.9297333038251238,0.863862779503047,0.8636279628295342,0.8867952255435079,0.02414373631317549,20
0.9606036186218262,0.026493783274506074,0.1019775390625,0.017963753216433336,20,log2,1,200,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.8958896982545951,0.8830672052228036,0.9338217270309659,0.8641698528994042,0.867105069232021,0.888810710527958,0.02524835937559828,6
1.4641557216644288,0.03193458319790562,0.13965177536010742,0.01549317623521294,20,log2,1,300,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.8937453490586202,0.8840753160507888,0.9357044797366002,0.8654860342245789,0.86475284502105,0.8887528048183275,0.02595613554027621,7
0.5197531700134277,0.03155700315702812,0.05540599822998047,0.01377231790640547,20,log2,2,100,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 100}",0.8991809587384304,0.8759488157553075,0.9323087587688478,0.8580873505027492,0.8605707775422973,0.8852193322615264,0.027719954050707,23
0.9779250144958496,0.06805990873359047,0.12439374923706055,0.010823768857388562,20,log2,2,200,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.897534330760064,0.8800518013778948,0.9315417995574693,0.8609262636488177,0.8679202044914835,0.8875948799671459,0.025240168024613607,18
1.484629011154175,0.06796396408162271,0.15735316276550293,0.011359559997002932,20,log2,2,300,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.8943816853397393,0.879447510613661,0.9330600895260384,0.8610436703227815,0.8710316569491157,0.8877929225502672,0.025134186363524567,15
0.6146973609924317,0.016471574842317874,0.05102314949035645,0.01837637621794468,,sqrt,1,100,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 100}",0.8873780796493126,0.8848919956738093,0.9315182194471036,0.863221085779984,0.8761471062738994,0.8886312973648218,0.023049403018089092,9
1.2320928573608398,0.05378290091892806,0.10978384017944336,0.011312265721818484,,sqrt,1,200,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.8940652279781557,0.8851400258186941,0.9339312960712796,0.8638633469121793,0.8688603358734857,0.8891720465307589,0.024886489110915375,5
1.8985692501068114,0.1184505650174851,0.12765803337097167,0.0339875361347955,,sqrt,1,300,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.892698476662045,0.884664285953489,0.9343471039002841,0.8628696816418805,0.8685664375846479,0.8886291971484693,0.025252617744547654,10
0.6611152172088623,0.03587737636906774,0.06779513359069825,0.01619138097391368,,sqrt,2,100,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 100}",0.8909045198850002,0.8818287252700531,0.9289277302162791,0.86266174379988,0.8669520403614576,0.8862549519065339,0.023628025038828136,21
1.193615436553955,0.0355161376138946,0.0940169334411621,0.01511473960061756,,sqrt,2,200,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.8901772428457766,0.8832976717919891,0.9298524901859518,0.8650068980176144,0.8721759345414608,0.8881020474765584,0.022616431768613242,13
1.7226201057434083,0.06165541048018783,0.13692750930786132,0.040298080887594664,,sqrt,2,300,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.8887266086114539,0.8866331449117781,0.9286442250986551,0.8638190740253564,0.870993413892668,0.8877632933079823,0.022485596672108303,16
