mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.4933411121368407,0.011343071041970217,0.011997318267822266,0.0010856524350189617,0.6,0.05,4,100,0.8,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.05, 'clf__max_depth': 4, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.8716437597579165,0.8817756827952343,0.9262653094242482,0.8539355590803048,0.8621805804533588,0.8791601783022125,0.025325161193995447,29
1.438931655883789,0.0573544741815394,0.011822843551635742,0.0010371934119940884,0.6,0.05,4,100,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.05, 'clf__max_depth': 4, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.8708718017145667,0.8791618668073433,0.9240996923953408,0.8519332100075828,0.8645868782871341,0.8781306898423935,0.02464405307427298,30
2.8736204147338866,0.08743509339626802,0.01872982978820801,0.001949379981768268,0.6,0.05,4,200,0.8,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.05, 'clf__max_depth': 4, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.8849616660754106,0.8885861342979916,0.9311934738085968,0.858943250012447,0.8730588448424171,0.8873486738073726,0.024251444964548608,17
2.937730550765991,0.15587220192401205,0.01848711967468262,0.0013440337771969731,0.6,0.05,4,200,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.05, 'clf__max_depth': 4, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.8831736889225545,0.8862173479436362,0.9277963350833587,0.8574072930472596,0.8704667257211295,0.8850122781435876,0.023701967974053252,23
2.7064722537994386,0.09950956113726725,0.016350317001342773,0.0017655934612973265,0.6,0.05,6,100,0.8,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.8808110448014657,0.8896122162564207,0.9317169576793218,0.8623641625699504,0.8665257390345708,0.8862060240683458,0.02476974365379721,21
2.725896644592285,0.09901374445615657,0.01578688621520996,0.0015076926266196764,0.6,0.05,6,100,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.8819131556826538,0.8913288772252114,0.932840410827505,0.8617322364887923,0.8693388508440291,0.8874307062136383,0.02488134623017714,15
4.894869232177735,0.12444970414654603,0.025223445892333985,0.0030529004073980705,0.6,0.05,6,200,0.8,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.8905579067933559,0.8927192473986908,0.930797583809855,0.8666693946416494,0.875281290749666,0.8912050846786433,0.022026551314706364,3
4.925722408294678,0.15043963981423755,0.025461578369140626,0.002076836194311106,0.6,0.05,6,200,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.8809035169570809,0.8955807292215923,0.9333736205373142,0.8627366918355274,0.8742392330140826,0.8893667583131195,0.0244329542781676,9
1.5440404891967774,0.036619472566311845,0.011383581161499023,0.0006119474840029176,0.6,0.1,4,100,0.8,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.1, 'clf__max_depth': 4, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.8896067917603744,0.8879133477139693,0.9277711904093524,0.8610641066564192,0.8708788451643106,0.8874468563408853,0.022810012400448904,14
1.506047773361206,0.05977048855166112,0.011759519577026367,0.001157634206198891,0.6,0.1,4,100,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.1, 'clf__max_depth': 4, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.8832874068310623,0.8881883773837136,0.9280556875175971,0.8575333205356793,0.8665535209421193,0.8847236626420344,0.024335982462468066,24
