mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.8524508476257324,0.12169403767633387,0.04624881744384766,0.0073862148202376715,0.6,0.1,6,100,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.8482385628867682,0.8529694109123509,0.8237174036853094,0.8490586971072062,0.8281766571718168,0.8404321463526904,0.01201765498890658,14
7.77656831741333,0.15592730571233948,0.09592571258544921,0.01569569861769646,0.6,0.1,6,200,0.8,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.8583635481291625,0.856471788265062,0.8280125051884538,0.8427534088112284,0.8386946895113634,0.844859187981054,0.0113443051508265,6
7.28253207206726,0.1272895822928879,0.08909044265747071,0.014250115191018988,0.6,0.1,6,200,1.0,"{'clf__colsample_bytree': 0.6, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.8542778688347126,0.8608306023757472,0.8250356824506943,0.8494288686798838,0.8337256970471083,0.8446597438776292,0.01327709840752748,7
2.678344488143921,0.09868262305038158,0.03370928764343262,0.004157064009707574,0.8,0.05,4,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 4, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.80651769327678,0.8353168763644799,0.804316786759054,0.8316448096539604,0.8140973518146037,0.8183787035737756,0.01280345508582601,29
2.5658935070037843,0.10017638255979143,0.034423017501831056,0.004262042468046908,0.8,0.05,4,100,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 4, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.8039168794426125,0.8312555522912087,0.8077652652835924,0.8302398404198471,0.8131373114368359,0.8172629697748194,0.011397693728957806,30
4.988158655166626,0.5751260939726395,0.061694669723510745,0.00804360474999148,0.8,0.05,4,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 4, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.8405133156735802,0.8507951492579858,0.8202095368078296,0.8472008380780092,0.8245985834987013,0.8366634846632213,0.012180765166055615,17
4.67162446975708,0.3963536675238528,0.060613155364990234,0.009144869776720113,0.8,0.05,4,200,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 4, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.8381801401522245,0.8487756645798249,0.8204034154049453,0.8470158101137925,0.8228757474012816,0.8354501555304138,0.011860071682790607,19
4.299432992935181,0.10959158959377635,0.04819784164428711,0.0065884200944156075,0.8,0.05,6,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.8404848653305773,0.844511504596412,0.818807340993499,0.844052494468449,0.8246485196840803,0.8345009450146035,0.010682791718674287,22
4.085047578811645,0.4833800554942651,0.04912919998168945,0.0064639765651461,0.8,0.05,6,100,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.83782863685648,0.8440881700518004,0.81909585612453,0.8420563083771837,0.8236045083322125,0.8333346959484412,0.010092773098725315,26
8.034981632232666,0.5067045751305572,0.09688243865966797,0.012607159743543206,0.8,0.05,6,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.8541789029279043,0.8534636495695603,0.8253150439135376,0.8488261524355036,0.8329132304454955,0.8429393958584003,0.011686591570716248,9
