mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.958197832107544,0.11965831869698546,0.004548263549804687,0.0002803795353886871,0.1,{'clf__C': 0.1},0.7612170559935589,0.566941182226942,0.7641483142659616,0.7764357954409457,0.7612719379689313,0.7260028571792679,0.07972844091612301,3
0.7748836994171142,0.12967791649342145,0.004374408721923828,0.00033555358447651546,1.0,{'clf__C': 1},0.7618427744002261,0.5674334430994002,0.7676271506685791,0.7790644214028649,0.7632546728351546,0.727844492481245,0.08043333863654997,2
0.7440370559692383,0.0636747040972952,0.004219150543212891,0.0002086823004677364,10.0,{'clf__C': 10},0.7623455740936204,0.5673675003808242,0.7680149074532887,0.7790509607379276,0.7634318039895802,0.7280421493310483,0.08055459720662883,1
