mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.565672206878662,0.36352305903764687,0.04602460861206055,0.007325345180921777,0.8,0.05,6,100,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.8168346006702377,0.8129230299614424,0.8025734038037744,0.8222550193704934,0.8069421061140117,0.812305631983992,0.0069766284421631086,20
5.014617443084717,0.6161638547944575,0.09027924537658691,0.016748595623535964,0.8,0.05,6,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.8418258265716382,0.8238391570245375,0.8121934754029395,0.8297642180519812,0.8192570859578717,0.8253759526017935,0.010034293219113762,7
4.871413946151733,0.7147463431922602,0.09208064079284668,0.010492337876237054,0.8,0.05,6,200,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.8356774888053193,0.8239413591441465,0.8119245349219684,0.8312292692694427,0.8177485293310939,0.8241042362943942,0.008642603011454971,11
1.7380884170532227,0.1951881336415499,0.03163037300109863,0.005369954423958921,0.8,0.1,4,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 4, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.8144218711142563,0.8080445786775161,0.8017903576678931,0.8267123681986897,0.8043240102221004,0.8110586371760912,0.008907203728836832,25
1.7741023063659669,0.034956567096457065,0.03136534690856933,0.005186071496266054,0.8,0.1,4,100,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 4, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.8053261731216289,0.8201072184832976,0.8009651089992451,0.8228898175844261,0.8071633349133356,0.8112903306203865,0.008619734093088525,24
3.6247143268585207,0.1766386093637335,0.056706905364990234,0.006910593663011035,0.8,0.1,4,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 4, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.8371677599229593,0.8276283298448895,0.8178985408392387,0.8297865512864027,0.8210433759001573,0.8267049115587296,0.006773854912789968,6
3.476169776916504,0.052503515823155954,0.055687665939331055,0.008970905251034519,0.8,0.1,4,200,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 4, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.8303065804982428,0.8372249422243635,0.8132941278104758,0.8261055553568558,0.8156130699584885,0.8245088551696853,0.008975155093037797,10
2.809254693984985,0.0737462978408631,0.04362578392028808,0.005157844579546615,0.8,0.1,6,100,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.835649931688175,0.82697459212072,0.8123851190495811,0.8257464993298161,0.8177164005584171,0.8236945085493419,0.008019249626185497,12
2.620857763290405,0.06197114268424328,0.044644641876220706,0.006941483277767511,0.8,0.1,6,100,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.8347347078633811,0.8234724322252959,0.8110924760305213,0.8299043433618749,0.8172634179643999,0.8232934754890946,0.008483671131372855,13
5.5864910125732425,0.12844484274689855,0.0850759506225586,0.022499356228782175,0.8,0.1,6,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.8445246747735828,0.8354218396726151,0.8192707777771049,0.8185828912392591,0.8267242931731754,0.8289048953271474,0.009905181357951378,2
