mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.222873449325562,0.36324219187350965,0.28087763786315917,0.03989165384189817,20,log2,1,300,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.8312298959044205,0.8278619901721576,0.7990350845637312,0.8182951556924564,0.808011900562282,0.8168868053790094,0.01204666135692279,3
2.8562474727630613,0.14962292816714112,0.10330018997192383,0.008322202137574161,20,log2,2,100,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 100}",0.8309450324872096,0.824980381404371,0.7949018852911337,0.8150796016935224,0.80591574843049,0.8143645298613453,0.012948336884463438,19
5.278638553619385,0.15012409943939115,0.20239176750183105,0.01231190723339136,20,log2,2,200,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.8311087791051666,0.8267132794965225,0.7971370283806726,0.8176180959347134,0.808346709408498,0.8161847784651147,0.012327867924803042,9
7.934721183776856,0.3613642640541968,0.27645444869995117,0.03095847634517658,20,log2,2,300,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.8305279619778885,0.827688778885743,0.7977743565408447,0.8172086453677022,0.8073747068719943,0.8161148899288346,0.012293525265449013,13
3.139973497390747,0.5024206486635004,0.10869479179382324,0.016714301526229155,,sqrt,1,100,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 100}",0.8321589265058849,0.8290305688529178,0.8007075764044991,0.8028526155358664,0.8058791711838041,0.8141257716965944,0.013582975266012253,21
5.7925220966339115,0.32046983293447395,0.19889345169067382,0.021673863879332584,,sqrt,1,200,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.8322496090846906,0.8286658967819596,0.8010120043767116,0.8093874964061691,0.8076203015130664,0.8157870616325195,0.012351781946495343,17
8.410599040985108,0.13376081727104333,0.2951813697814941,0.02302218566929515,,sqrt,1,300,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.8316765232006623,0.8293853845654009,0.8024989432386347,0.8126801943990297,0.8065860893033021,0.8165654269414059,0.011876402813996188,5
2.9948912143707274,0.09326914361729459,0.09867715835571289,0.01771057733976894,,sqrt,2,100,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 100}",0.830919860252308,0.8232696227100141,0.7936731829242059,0.8097265154238084,0.8085031942017084,0.813218475102409,0.01289038949881458,23
5.497813606262207,0.20302412907486897,0.19760675430297853,0.018539369564516395,,sqrt,2,200,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.8332296838765944,0.8275035732989604,0.7952888169168492,0.8150995260582782,0.8095276086865036,0.8161298417674372,0.013422113976923387,11
8.12546410560608,0.2932131004330807,0.3056974411010742,0.030895057673352756,,sqrt,2,300,"{'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.8323231440316528,0.82827297525042,0.7957693201148404,0.8132832584510026,0.809296632057122,0.8157890659810075,0.01325477062654135,15
3.009492111206055,0.11805853299037902,0.12004718780517579,0.01735922341264297,,log2,1,100,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 100}",0.8321589265058849,0.8290305688529178,0.8007075764044991,0.8028526155358664,0.8058791711838041,0.8141257716965944,0.013582975266012253,21
5.879524850845337,0.20186948930427545,0.1832124710083008,0.009887185176483296,,log2,1,200,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.8322496090846906,0.8286658967819596,0.8010120043767116,0.8093874964061691,0.8076203015130664,0.8157870616325195,0.012351781946495343,17
8.451963090896607,0.28019217670977464,0.236167049407959,0.06542442194259014,,log2,1,300,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.8316765232006623,0.8293853845654009,0.8024989432386347,0.8126801943990297,0.8065860893033021,0.8165654269414059,0.011876402813996188,5
2.9717856884002685,0.18651355199656547,0.09929227828979492,0.029450462425797564,,log2,2,100,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 100}",0.830919860252308,0.8232696227100141,0.7936731829242059,0.8097265154238084,0.8085031942017084,0.813218475102409,0.01289038949881458,23
5.424519968032837,0.1623610805749127,0.1656404972076416,0.03335983448346787,,log2,2,200,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.8332296838765944,0.8275035732989604,0.7952888169168492,0.8150995260582782,0.8095276086865036,0.8161298417674372,0.013422113976923387,11
6.267611074447632,0.38614009252193665,0.06678013801574707,0.011375060589068235,,log2,2,300,"{'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.8323231440316528,0.82827297525042,0.7957693201148404,0.8132832584510026,0.809296632057122,0.8157890659810075,0.01325477062654135,15
